transaction_id,user_id,account_id,method,merchant,location,device,ip_address,amount,fraud_probability,status,created_at
940,422,671,credit_card,Merchant_99,Tokyo,tablet,95.65.81.36,3042.04,0.43,completed,2025-01-26 06:19:21
941,210,656,debit_card,Merchant_36,New York,mobile,51.186.163.22,198.72,0.03,completed,2025-12-26 13:58:33
942,694,535,credit_card,Merchant_78,Online,tablet,70.61.34.223,790.16,0.59,completed,2025-05-04 23:17:12
943,139,480,bank_transfer,Merchant_33,Online,mobile,44.136.164.51,3772.86,0.57,completed,2025-04-03 20:54:33
944,328,663,debit_card,Merchant_40,London,mobile,150.143.248.32,2720.45,0.78,failed,2025-07-17 23:23:11
945,512,37,bank_transfer,Merchant_46,Online,desktop,127.19.239.246,2887.97,0.03,pending,2025-02-07 12:47:55
946,708,941,debit_card,Merchant_46,Tokyo,mobile,117.194.146.203,900.09,0.05,completed,2025-12-06 04:12:31
947,288,274,paypal,Merchant_76,Los Angeles,tablet,149.209.25.65,2922.73,0.18,completed,2025-08-20 05:33:55
948,460,414,debit_card,Merchant_46,Tokyo,tablet,13.151.143.185,2698.36,0.49,completed,2025-08-26 02:11:37
949,818,612,debit_card,Merchant_62,Tokyo,mobile,144.14.169.36,30.9,0.19,completed,2025-09-19 03:52:22
950,52,137,bank_transfer,Merchant_77,London,tablet,240.116.119.43,3399.76,0.42,failed,2025-06-23 00:19:52
951,587,399,credit_card,Merchant_89,New York,desktop,1.135.68.84,2848.01,0.31,completed,2026-04-05 07:29:06
952,620,138,debit_card,Merchant_54,London,mobile,105.148.103.12,4301.73,0.02,pending,2025-06-23 18:15:17
953,485,113,paypal,Merchant_78,London,mobile,87.190.181.248,1969.68,0.18,failed,2025-05-01 07:52:09
954,383,696,bank_transfer,Merchant_22,Los Angeles,mobile,7.54.218.36,2160.81,0.73,completed,2025-08-13 02:12:47
955,652,896,credit_card,Merchant_19,Los Angeles,tablet,188.193.229.219,4241.8,0.53,completed,2025-03-22 01:43:40
956,662,339,paypal,Merchant_94,London,desktop,66.120.176.197,2123.06,0.16,pending,2025-10-31 12:09:52
957,356,452,paypal,Merchant_51,Los Angeles,mobile,164.55.195.158,2071.48,0.81,pending,2025-01-14 17:52:19
958,144,313,debit_card,Merchant_80,New York,tablet,227.40.140.149,4737.63,0.14,failed,2025-06-13 20:08:22
959,236,993,paypal,Merchant_15,Tokyo,tablet,216.254.185.115,4504.08,0.2,completed,2025-10-02 18:43:52
960,488,268,paypal,Merchant_15,New York,tablet,244.31.189.48,806.62,0.44,completed,2025-11-04 14:23:55
961,630,336,credit_card,Merchant_45,Tokyo,desktop,61.7.178.88,37.7,0.81,failed,2025-01-24 12:27:46
962,175,987,debit_card,Merchant_29,Los Angeles,tablet,23.44.6.27,3980.25,0.17,completed,2025-08-08 08:17:36
963,459,468,bank_transfer,Merchant_81,New York,desktop,229.190.82.58,2637.35,0.15,completed,2025-01-25 01:24:37
964,19,750,credit_card,Merchant_4,Online,tablet,133.80.167.244,3593.14,0.23,completed,2026-04-19 13:25:48
965,546,932,debit_card,Merchant_7,Los Angeles,mobile,190.162.217.107,4158.1,0.15,failed,2025-01-12 06:34:01
966,423,847,bank_transfer,Merchant_48,New York,tablet,26.136.94.154,4685.62,0.71,completed,2025-06-11 00:01:56
967,323,818,debit_card,Merchant_62,London,tablet,187.101.65.235,3840.41,0.71,pending,2025-03-29 14:45:40
968,31,603,paypal,Merchant_35,London,mobile,140.184.25.137,1468.19,0.58,completed,2025-03-17 01:49:51
969,508,360,paypal,Merchant_78,Tokyo,desktop,37.204.52.121,3505.89,0.99,pending,2025-02-03 06:05:21
970,703,764,debit_card,Merchant_36,New York,desktop,254.170.80.15,1410.78,0.83,completed,2026-02-08 10:08:44
971,451,396,paypal,Merchant_30,Los Angeles,desktop,169.152.101.85,4627.33,0.27,completed,2026-04-10 23:01:33
972,306,424,debit_card,Merchant_68,Tokyo,desktop,223.75.22.229,4835.36,0.1,completed,2025-06-28 16:46:28
973,710,835,debit_card,Merchant_76,London,mobile,179.52.36.194,4638.37,0.02,completed,2025-12-26 06:22:34
974,992,158,credit_card,Merchant_3,Tokyo,tablet,23.47.179.181,3358.15,0.39,completed,2026-02-17 20:27:27
975,641,516,paypal,Merchant_1,New York,tablet,249.124.92.96,737.1,0.07,failed,2025-03-03 09:13:18
976,682,835,credit_card,Merchant_91,Online,tablet,160.219.140.113,374.39,0.95,completed,2026-02-04 15:34:09
977,63,455,paypal,Merchant_31,Tokyo,mobile,231.40.214.65,804.07,0.4,completed,2025-11-14 07:55:45
978,363,911,credit_card,Merchant_91,Online,desktop,18.209.179.176,3094.51,0.52,completed,2026-02-15 15:45:23
979,543,82,bank_transfer,Merchant_20,London,desktop,9.39.239.172,169.87,0.8,completed,2025-11-02 06:51:27
980,371,12,bank_transfer,Merchant_97,Tokyo,mobile,221.42.136.255,2891.56,0.22,completed,2025-01-28 20:01:13
981,199,257,bank_transfer,Merchant_39,Los Angeles,tablet,194.152.47.66,2653.12,0.78,completed,2025-06-08 14:59:53
982,74,121,paypal,Merchant_52,Tokyo,desktop,66.149.154.139,1780.12,0.58,completed,2025-03-03 21:44:13
983,740,164,debit_card,Merchant_2,New York,mobile,44.149.14.139,2509.11,0.64,failed,2025-08-15 02:56:54
984,604,261,paypal,Merchant_71,London,tablet,211.71.61.247,3853.72,0.76,completed,2025-07-10 08:22:23
985,957,576,debit_card,Merchant_6,Tokyo,tablet,243.37.110.224,3841.92,0.76,completed,2026-04-09 03:51:20
986,182,427,paypal,Merchant_46,New York,desktop,72.136.67.114,2258.11,0.92,completed,2025-10-16 02:23:46
987,200,955,paypal,Merchant_82,London,mobile,154.38.27.30,116.56,0.82,completed,2025-11-13 13:33:39
988,142,709,bank_transfer,Merchant_53,London,tablet,255.74.178.250,4876.34,0.06,completed,2025-02-08 19:08:02
989,123,129,paypal,Merchant_31,Los Angeles,tablet,160.168.136.71,289.55,0.93,completed,2026-02-06 21:28:39
990,527,224,debit_card,Merchant_94,Los Angeles,desktop,95.145.211.141,2259.78,0.27,failed,2025-12-07 04:11:23
991,735,59,paypal,Merchant_33,London,tablet,182.34.241.49,1603.24,0.66,pending,2025-07-09 01:49:02
992,745,879,bank_transfer,Merchant_22,Los Angeles,mobile,229.254.147.92,305.47,0.26,pending,2025-11-03 17:09:54
993,660,613,paypal,Merchant_83,Tokyo,tablet,203.186.76.180,998.61,0.39,completed,2025-04-19 02:00:54
994,464,407,bank_transfer,Merchant_26,London,tablet,138.211.30.139,287.0,0.23,completed,2025-06-09 13:19:51
995,382,285,paypal,Merchant_87,Los Angeles,mobile,251.215.168.66,4666.91,0.93,failed,2025-04-17 23:52:59
996,123,21,debit_card,Merchant_70,London,tablet,213.165.135.130,4315.03,0.81,completed,2025-05-24 18:43:05
997,959,461,bank_transfer,Merchant_29,New York,mobile,247.4.94.220,4934.34,0.32,pending,2025-01-14 07:24:12
998,122,134,credit_card,Merchant_34,New York,mobile,24.185.144.52,2416.31,0.88,completed,2026-03-27 02:35:45
999,547,30,paypal,Merchant_44,Online,mobile,77.25.239.88,4942.33,0.79,completed,2026-01-08 12:04:08
1000,935,739,bank_transfer,Merchant_97,Tokyo,desktop,183.5.167.212,814.17,0.3,completed,2025-10-23 04:21:45
